                                                             9 Jul 2020 11:53:42
Sensor-Camera


      Time (UTCG)          processing_integral (HMS)    processing_integral Rate
2 Jul 2020 07:08:30.000               -205:07:34.262                  -12.000000
2 Jul 2020 07:08:40.000               -205:08:17.449                    0.000000
2 Jul 2020 07:08:50.000               -205:08:17.449                    0.000000
2 Jul 2020 07:09:00.000               -205:08:17.449                    0.000000
2 Jul 2020 07:09:10.000               -205:08:17.449                    0.000000
2 Jul 2020 07:09:20.000               -205:08:17.449                    0.000000
2 Jul 2020 07:09:30.000               -205:08:17.449                    0.000000
2 Jul 2020 07:09:40.000               -205:08:17.449                    0.000000
2 Jul 2020 07:09:50.000               -205:08:17.449                    0.000000
2 Jul 2020 07:10:00.000               -205:08:17.449                    0.000000
2 Jul 2020 07:10:10.000               -205:08:17.449                    0.000000
2 Jul 2020 07:10:20.000               -205:08:17.449                    0.000000
2 Jul 2020 07:10:30.000               -205:08:17.449                    0.000000
2 Jul 2020 07:10:40.000               -205:08:17.449                    0.000000
2 Jul 2020 07:10:50.000               -205:08:17.449                    0.000000
2 Jul 2020 07:11:00.000               -205:08:17.449                    0.000000
2 Jul 2020 07:11:10.000               -205:08:17.449                    0.000000
2 Jul 2020 07:11:20.000               -205:08:17.449                    0.000000
2 Jul 2020 07:11:30.000               -205:08:17.449                    0.000000
2 Jul 2020 07:11:40.000               -205:08:17.449                    0.000000
2 Jul 2020 07:11:50.000               -205:08:17.449                    0.000000
2 Jul 2020 07:12:00.000               -205:08:17.449                    0.000000
2 Jul 2020 07:12:10.000               -205:08:17.449                    0.000000
2 Jul 2020 07:12:20.000               -205:08:17.449                    0.000000
2 Jul 2020 07:12:30.000               -205:08:17.449                    0.000000
2 Jul 2020 07:12:40.000               -205:08:17.449                    0.000000
2 Jul 2020 07:12:50.000               -205:08:17.449                    0.000000
2 Jul 2020 07:13:00.000               -205:08:17.449                    0.000000
2 Jul 2020 07:13:10.000               -205:08:17.449                    0.000000
2 Jul 2020 07:13:20.000               -205:08:17.449                    0.000000
2 Jul 2020 07:13:30.000               -205:08:17.449                    0.000000
2 Jul 2020 07:13:40.000               -205:09:02.124                  -12.000000
2 Jul 2020 07:13:50.000               -205:11:02.124                  -12.000000
2 Jul 2020 07:14:00.000               -205:12:09.223                    0.000000
2 Jul 2020 07:14:10.000               -205:12:09.223                    0.000000
2 Jul 2020 07:14:20.000               -205:13:26.854                  -12.000000
2 Jul 2020 07:14:30.000               -205:14:43.130                    0.000000
2 Jul 2020 07:14:40.000               -205:14:43.130                    0.000000
2 Jul 2020 07:14:50.000               -205:14:43.130                    0.000000
2 Jul 2020 07:15:00.000               -205:14:43.130                    0.000000
2 Jul 2020 07:15:10.000               -205:14:43.130                    0.000000
2 Jul 2020 07:15:20.000               -205:14:43.130                    0.000000
2 Jul 2020 07:15:30.000               -205:14:43.130                    0.000000
2 Jul 2020 07:15:40.000               -205:14:43.130                    0.000000
2 Jul 2020 07:15:50.000               -205:14:43.130                    0.000000
2 Jul 2020 07:16:00.000               -205:14:43.130                    0.000000
2 Jul 2020 07:16:10.000               -205:14:43.130                    0.000000
2 Jul 2020 07:16:20.000               -205:14:43.130                    0.000000
2 Jul 2020 07:16:30.000               -205:14:43.130                    0.000000
2 Jul 2020 07:16:40.000               -205:14:43.130                    0.000000
2 Jul 2020 07:16:50.000               -205:14:43.130                    0.000000
2 Jul 2020 07:17:00.000               -205:14:43.130                    0.000000
2 Jul 2020 07:17:10.000               -205:14:43.130                    0.000000
2 Jul 2020 07:17:20.000               -205:14:43.130                    0.000000
2 Jul 2020 07:17:30.000               -205:14:43.130                    0.000000
2 Jul 2020 07:17:40.000               -205:14:43.130                    0.000000
2 Jul 2020 07:17:50.000               -205:14:43.130                    0.000000
2 Jul 2020 07:18:00.000               -205:14:43.130                    0.000000
2 Jul 2020 07:18:10.000               -205:14:43.130                    0.000000
2 Jul 2020 07:18:20.000               -205:14:43.130                    0.000000
2 Jul 2020 07:18:30.000               -205:14:43.130                    0.000000
2 Jul 2020 07:18:40.000               -205:14:43.130                    0.000000
2 Jul 2020 07:18:50.000               -205:14:43.130                    0.000000
2 Jul 2020 07:19:00.000               -205:14:43.130                    0.000000
2 Jul 2020 07:19:10.000               -205:14:43.130                    0.000000
2 Jul 2020 07:19:20.000               -205:14:43.130                    0.000000
2 Jul 2020 07:19:30.000               -205:14:43.130                    0.000000
2 Jul 2020 07:19:40.000               -205:14:43.130                    0.000000
2 Jul 2020 07:19:50.000               -205:14:43.130                    0.000000
2 Jul 2020 07:20:00.000               -205:14:43.130                    0.000000
2 Jul 2020 07:20:10.000               -205:14:43.130                    0.000000
2 Jul 2020 07:20:20.000               -205:14:43.130                    0.000000
2 Jul 2020 07:20:30.000               -205:14:43.130                    0.000000
2 Jul 2020 07:20:40.000               -205:14:43.130                    0.000000
2 Jul 2020 07:20:50.000               -205:14:43.130                    0.000000
2 Jul 2020 07:21:00.000               -205:14:43.130                    0.000000
2 Jul 2020 07:21:10.000               -205:14:43.130                    0.000000
2 Jul 2020 07:21:20.000               -205:16:39.022                  -12.000000
2 Jul 2020 07:21:30.000               -205:18:39.022                  -12.000000
2 Jul 2020 07:21:40.000               -205:20:39.022                  -12.000000
2 Jul 2020 07:21:50.000               -205:22:39.022                  -12.000000
2 Jul 2020 07:22:00.000               -205:24:39.022                  -12.000000
2 Jul 2020 07:22:10.000               -205:26:39.022                  -12.000000
2 Jul 2020 07:22:20.000               -205:28:39.022                  -12.000000
2 Jul 2020 07:22:30.000               -205:30:39.022                  -12.000000
2 Jul 2020 07:22:40.000               -205:32:39.022                  -12.000000
2 Jul 2020 07:22:50.000               -205:34:39.022                  -12.000000
2 Jul 2020 07:23:00.000               -205:36:39.022                  -12.000000
2 Jul 2020 07:23:10.000               -205:38:39.022                  -12.000000
2 Jul 2020 07:23:20.000               -205:40:39.022                  -12.000000
2 Jul 2020 07:23:30.000               -205:42:39.022                  -12.000000
2 Jul 2020 07:23:40.000               -205:44:39.022                  -12.000000
2 Jul 2020 07:23:50.000               -205:46:39.022                  -12.000000
2 Jul 2020 07:24:00.000               -205:48:39.022                  -12.000000
2 Jul 2020 07:24:10.000               -205:50:39.022                  -12.000000
2 Jul 2020 07:24:20.000               -205:52:39.022                  -12.000000
2 Jul 2020 07:24:30.000               -205:54:39.022                  -12.000000
2 Jul 2020 07:24:40.000               -205:56:39.022                  -12.000000
2 Jul 2020 07:24:50.000               -205:58:39.022                  -12.000000
2 Jul 2020 07:25:00.000               -206:00:39.022                  -12.000000
2 Jul 2020 07:25:10.000               -206:02:39.022                  -12.000000
2 Jul 2020 07:25:20.000               -206:04:39.022                  -12.000000
2 Jul 2020 07:25:30.000               -206:06:39.022                  -12.000000
2 Jul 2020 07:25:40.000               -206:08:39.022                  -12.000000
2 Jul 2020 07:25:50.000               -206:10:39.022                  -12.000000
2 Jul 2020 07:26:00.000               -206:12:39.022                  -12.000000
2 Jul 2020 07:26:10.000               -206:14:39.022                  -12.000000
2 Jul 2020 07:26:20.000               -206:16:39.022                  -12.000000
2 Jul 2020 07:26:30.000               -206:18:39.022                  -12.000000
2 Jul 2020 07:26:40.000               -206:20:39.022                  -12.000000
2 Jul 2020 07:26:50.000               -206:22:39.022                  -12.000000
2 Jul 2020 07:27:00.000               -206:24:39.022                  -12.000000
2 Jul 2020 07:27:10.000               -206:26:39.022                  -12.000000
2 Jul 2020 07:27:20.000               -206:28:39.022                  -12.000000
2 Jul 2020 07:27:30.000               -206:30:39.022                  -12.000000
2 Jul 2020 07:27:40.000               -206:32:39.022                  -12.000000
2 Jul 2020 07:27:50.000               -206:34:39.022                  -12.000000
2 Jul 2020 07:28:00.000               -206:36:39.022                  -12.000000
2 Jul 2020 07:28:10.000               -206:38:39.022                  -12.000000
2 Jul 2020 07:28:20.000               -206:40:39.022                  -12.000000
2 Jul 2020 07:28:30.000               -206:42:39.022                  -12.000000
2 Jul 2020 07:28:40.000               -206:44:39.022                  -12.000000
2 Jul 2020 07:28:50.000               -206:46:39.022                  -12.000000
2 Jul 2020 07:29:00.000               -206:48:39.022                  -12.000000
2 Jul 2020 07:29:10.000               -206:50:39.022                  -12.000000
2 Jul 2020 07:29:20.000               -206:52:39.022                  -12.000000
2 Jul 2020 07:29:30.000               -206:54:39.022                  -12.000000
2 Jul 2020 07:29:40.000               -206:56:39.022                  -12.000000
2 Jul 2020 07:29:50.000               -206:58:39.022                  -12.000000
2 Jul 2020 07:30:00.000               -207:00:39.022                  -12.000000
2 Jul 2020 07:30:10.000               -207:02:39.022                  -12.000000
2 Jul 2020 07:30:20.000               -207:04:39.022                  -12.000000
2 Jul 2020 07:30:30.000               -207:06:39.022                  -12.000000
2 Jul 2020 07:30:40.000               -207:08:39.022                  -12.000000
2 Jul 2020 07:30:50.000               -207:10:39.022                  -12.000000
2 Jul 2020 07:31:00.000               -207:12:39.022                  -12.000000
2 Jul 2020 07:31:10.000               -207:14:39.022                  -12.000000
2 Jul 2020 07:31:20.000               -207:16:39.022                  -12.000000
2 Jul 2020 07:31:30.000               -207:18:39.022                  -12.000000
2 Jul 2020 07:31:40.000               -207:20:39.022                  -12.000000
2 Jul 2020 07:31:50.000               -207:22:39.022                  -12.000000
2 Jul 2020 07:32:00.000               -207:24:39.022                  -12.000000
2 Jul 2020 07:32:10.000               -207:26:39.022                  -12.000000
2 Jul 2020 07:32:20.000               -207:28:39.022                  -12.000000
2 Jul 2020 07:32:30.000               -207:30:39.022                  -12.000000
2 Jul 2020 07:32:40.000               -207:32:39.022                  -12.000000
2 Jul 2020 07:32:50.000               -207:34:39.022                  -12.000000
2 Jul 2020 07:33:00.000               -207:36:39.022                  -12.000000
2 Jul 2020 07:33:10.000               -207:38:39.022                  -12.000000
2 Jul 2020 07:33:20.000               -207:40:39.022                  -12.000000
2 Jul 2020 07:33:30.000               -207:42:39.022                  -12.000000
2 Jul 2020 07:33:40.000               -207:44:39.022                  -12.000000
2 Jul 2020 07:33:50.000               -207:46:39.022                  -12.000000
2 Jul 2020 07:34:00.000               -207:48:39.022                  -12.000000
2 Jul 2020 07:34:10.000               -207:50:39.022                  -12.000000
2 Jul 2020 07:34:20.000               -207:52:39.022                  -12.000000
2 Jul 2020 07:34:30.000               -207:54:39.022                  -12.000000
2 Jul 2020 07:34:40.000               -207:56:39.022                  -12.000000
2 Jul 2020 07:34:50.000               -207:58:39.022                  -12.000000
2 Jul 2020 07:35:00.000               -208:00:39.022                  -12.000000
2 Jul 2020 07:35:10.000               -208:02:39.022                  -12.000000
2 Jul 2020 07:35:20.000               -208:04:39.022                  -12.000000
2 Jul 2020 07:35:30.000               -208:06:39.022                  -12.000000
2 Jul 2020 07:35:40.000               -208:08:39.022                  -12.000000
2 Jul 2020 07:35:50.000               -208:10:39.022                  -12.000000
2 Jul 2020 07:36:00.000               -208:12:39.022                  -12.000000
2 Jul 2020 07:36:10.000               -208:14:39.022                  -12.000000
2 Jul 2020 07:36:20.000               -208:16:39.022                  -12.000000
2 Jul 2020 07:36:30.000               -208:18:39.022                  -12.000000
2 Jul 2020 07:36:40.000               -208:20:39.022                  -12.000000
2 Jul 2020 07:36:50.000               -208:22:39.022                  -12.000000
2 Jul 2020 07:37:00.000               -208:24:39.022                  -12.000000
2 Jul 2020 07:37:10.000               -208:26:39.022                  -12.000000
2 Jul 2020 07:37:20.000               -208:28:39.022                  -12.000000
2 Jul 2020 07:37:30.000               -208:30:39.022                  -12.000000
2 Jul 2020 07:37:40.000               -208:32:39.022                  -12.000000
2 Jul 2020 07:37:50.000               -208:34:39.022                  -12.000000
2 Jul 2020 07:38:00.000               -208:36:39.022                  -12.000000
2 Jul 2020 07:38:10.000               -208:38:39.022                  -12.000000
2 Jul 2020 07:38:20.000               -208:40:39.022                  -12.000000
2 Jul 2020 07:38:30.000               -208:42:39.022                  -12.000000
2 Jul 2020 07:38:40.000               -208:44:39.022                  -12.000000
2 Jul 2020 07:38:50.000               -208:46:39.022                  -12.000000
2 Jul 2020 07:39:00.000               -208:48:39.022                  -12.000000
2 Jul 2020 07:39:10.000               -208:50:39.022                  -12.000000
2 Jul 2020 07:39:20.000               -208:52:39.022                  -12.000000
2 Jul 2020 07:39:30.000               -208:54:39.022                  -12.000000
2 Jul 2020 07:39:40.000               -208:56:39.022                  -12.000000
2 Jul 2020 07:39:50.000               -208:58:39.022                  -12.000000
2 Jul 2020 07:40:00.000               -209:00:39.022                  -12.000000
2 Jul 2020 07:40:10.000               -209:02:39.022                  -12.000000
2 Jul 2020 07:40:20.000               -209:04:39.022                  -12.000000
2 Jul 2020 07:40:30.000               -209:06:39.022                  -12.000000
2 Jul 2020 07:40:40.000               -209:08:39.022                  -12.000000
2 Jul 2020 07:40:50.000               -209:10:39.022                  -12.000000
2 Jul 2020 07:41:00.000               -209:12:39.022                  -12.000000
2 Jul 2020 07:41:10.000               -209:14:39.022                  -12.000000
2 Jul 2020 07:41:20.000               -209:16:39.022                  -12.000000
2 Jul 2020 07:41:30.000               -209:18:39.022                  -12.000000
2 Jul 2020 07:41:40.000               -209:20:39.022                  -12.000000
2 Jul 2020 07:41:50.000               -209:22:39.022                  -12.000000
2 Jul 2020 07:42:00.000               -209:24:39.022                  -12.000000
2 Jul 2020 07:42:10.000               -209:26:39.022                  -12.000000
2 Jul 2020 07:42:20.000               -209:28:39.022                  -12.000000
2 Jul 2020 07:42:30.000               -209:30:39.022                  -12.000000
2 Jul 2020 07:42:40.000               -209:32:39.022                  -12.000000
2 Jul 2020 07:42:50.000               -209:34:39.022                  -12.000000
2 Jul 2020 07:43:00.000               -209:36:39.022                  -12.000000
2 Jul 2020 07:43:10.000               -209:38:39.022                  -12.000000
2 Jul 2020 07:43:20.000               -209:40:39.022                  -12.000000
2 Jul 2020 07:43:30.000               -209:42:39.022                  -12.000000
2 Jul 2020 07:43:40.000               -209:44:39.022                  -12.000000
2 Jul 2020 07:43:50.000               -209:46:39.022                  -12.000000
2 Jul 2020 07:44:00.000               -209:48:39.022                  -12.000000
2 Jul 2020 07:44:10.000               -209:50:39.022                  -12.000000
2 Jul 2020 07:44:20.000               -209:52:39.022                  -12.000000
2 Jul 2020 07:44:30.000               -209:54:39.022                  -12.000000
2 Jul 2020 07:44:40.000               -209:56:39.022                  -12.000000
2 Jul 2020 07:44:50.000               -209:58:39.022                  -12.000000
2 Jul 2020 07:45:00.000               -210:00:39.022                  -12.000000
2 Jul 2020 07:45:10.000               -210:02:39.022                  -12.000000
2 Jul 2020 07:45:20.000               -210:04:39.022                  -12.000000
2 Jul 2020 07:45:30.000               -210:06:39.022                  -12.000000
2 Jul 2020 07:45:40.000               -210:08:39.022                  -12.000000
2 Jul 2020 07:45:50.000               -210:10:39.022                  -12.000000
2 Jul 2020 07:46:00.000               -210:12:39.022                  -12.000000
2 Jul 2020 07:46:10.000               -210:14:39.022                  -12.000000
2 Jul 2020 07:46:20.000               -210:16:39.022                  -12.000000
2 Jul 2020 07:46:30.000               -210:18:39.022                  -12.000000
2 Jul 2020 07:46:40.000               -210:20:39.022                  -12.000000
2 Jul 2020 07:46:50.000               -210:22:39.022                  -12.000000
2 Jul 2020 07:47:00.000               -210:24:39.022                  -12.000000
2 Jul 2020 07:47:10.000               -210:26:39.022                  -12.000000
2 Jul 2020 07:47:20.000               -210:28:39.022                  -12.000000
2 Jul 2020 07:47:30.000               -210:30:39.022                  -12.000000
2 Jul 2020 07:47:40.000               -210:32:39.022                  -12.000000
2 Jul 2020 07:47:50.000               -210:34:39.022                  -12.000000
2 Jul 2020 07:48:00.000               -210:36:39.022                  -12.000000
2 Jul 2020 07:48:10.000               -210:38:39.022                  -12.000000
2 Jul 2020 07:48:20.000               -210:40:39.022                  -12.000000
2 Jul 2020 07:48:30.000               -210:42:39.022                  -12.000000
2 Jul 2020 07:48:40.000               -210:44:39.022                  -12.000000
2 Jul 2020 07:48:50.000               -210:46:39.022                  -12.000000
2 Jul 2020 07:49:00.000               -210:48:39.022                  -12.000000
2 Jul 2020 07:49:10.000               -210:50:39.022                  -12.000000
2 Jul 2020 07:49:20.000               -210:52:39.022                  -12.000000
2 Jul 2020 07:49:30.000               -210:54:39.022                  -12.000000
2 Jul 2020 07:49:40.000               -210:56:39.022                  -12.000000
2 Jul 2020 07:49:50.000               -210:58:39.022                  -12.000000
2 Jul 2020 07:50:00.000               -211:00:39.022                  -12.000000
2 Jul 2020 07:50:10.000               -211:02:39.022                  -12.000000
2 Jul 2020 07:50:20.000               -211:04:39.022                  -12.000000
2 Jul 2020 07:50:30.000               -211:06:39.022                  -12.000000
2 Jul 2020 07:50:40.000               -211:08:39.022                  -12.000000
2 Jul 2020 07:50:50.000               -211:10:39.022                  -12.000000
2 Jul 2020 07:51:00.000               -211:12:39.022                  -12.000000
2 Jul 2020 07:51:10.000               -211:14:39.022                  -12.000000
2 Jul 2020 07:51:20.000               -211:16:39.022                  -12.000000
2 Jul 2020 07:51:30.000               -211:18:39.022                  -12.000000
2 Jul 2020 07:51:40.000               -211:20:39.022                  -12.000000
2 Jul 2020 07:51:50.000               -211:22:39.022                  -12.000000
2 Jul 2020 07:52:00.000               -211:24:39.022                  -12.000000
2 Jul 2020 07:52:10.000               -211:26:39.022                  -12.000000
2 Jul 2020 07:52:20.000               -211:28:39.022                  -12.000000
2 Jul 2020 07:52:30.000               -211:30:39.022                  -12.000000
2 Jul 2020 07:52:40.000               -211:32:39.022                  -12.000000
2 Jul 2020 07:52:50.000               -211:34:39.022                  -12.000000
2 Jul 2020 07:53:00.000               -211:36:39.022                  -12.000000
2 Jul 2020 07:53:10.000               -211:38:39.022                  -12.000000
2 Jul 2020 07:53:20.000               -211:40:39.022                  -12.000000
2 Jul 2020 07:53:30.000               -211:42:39.022                  -12.000000
2 Jul 2020 07:53:40.000               -211:44:39.022                  -12.000000
2 Jul 2020 07:53:50.000               -211:46:39.022                  -12.000000
2 Jul 2020 07:54:00.000               -211:48:39.022                  -12.000000
2 Jul 2020 07:54:10.000               -211:50:39.022                  -12.000000
2 Jul 2020 07:54:20.000               -211:52:39.022                  -12.000000
2 Jul 2020 07:54:30.000               -211:54:39.022                  -12.000000
2 Jul 2020 07:54:40.000               -211:56:39.022                  -12.000000
2 Jul 2020 07:54:50.000               -211:58:39.022                  -12.000000
2 Jul 2020 07:55:00.000               -212:00:39.022                  -12.000000
2 Jul 2020 07:55:10.000               -212:02:39.022                  -12.000000
2 Jul 2020 07:55:20.000               -212:04:39.022                  -12.000000
2 Jul 2020 07:55:30.000               -212:06:39.022                  -12.000000
2 Jul 2020 07:55:40.000               -212:08:39.022                  -12.000000
2 Jul 2020 07:55:50.000               -212:10:39.022                  -12.000000
2 Jul 2020 07:56:00.000               -212:12:39.022                  -12.000000
2 Jul 2020 07:56:10.000               -212:14:39.022                  -12.000000
2 Jul 2020 07:56:20.000               -212:16:39.022                  -12.000000
2 Jul 2020 07:56:30.000               -212:18:39.022                  -12.000000
2 Jul 2020 07:56:40.000               -212:20:39.022                  -12.000000
2 Jul 2020 07:56:50.000               -212:22:39.022                  -12.000000
2 Jul 2020 07:57:00.000               -212:24:39.022                  -12.000000
2 Jul 2020 07:57:10.000               -212:26:39.022                  -12.000000
2 Jul 2020 07:57:20.000               -212:28:39.022                  -12.000000
2 Jul 2020 07:57:30.000               -212:30:39.022                  -12.000000
2 Jul 2020 07:57:40.000               -212:32:39.022                  -12.000000
2 Jul 2020 07:57:50.000               -212:34:39.022                  -12.000000
2 Jul 2020 07:58:00.000               -212:36:39.022                  -12.000000
2 Jul 2020 07:58:10.000               -212:38:39.022                  -12.000000
2 Jul 2020 07:58:20.000               -212:40:39.022                  -12.000000
2 Jul 2020 07:58:30.000               -212:42:39.022                  -12.000000
2 Jul 2020 07:58:40.000               -212:44:39.022                  -12.000000
2 Jul 2020 07:58:50.000               -212:46:39.022                  -12.000000
2 Jul 2020 07:59:00.000               -212:48:39.022                  -12.000000
2 Jul 2020 07:59:10.000               -212:50:39.022                  -12.000000
2 Jul 2020 07:59:20.000               -212:52:39.022                  -12.000000
2 Jul 2020 07:59:30.000               -212:54:39.022                  -12.000000
2 Jul 2020 07:59:40.000               -212:56:39.022                  -12.000000
2 Jul 2020 07:59:50.000               -212:58:39.022                  -12.000000
2 Jul 2020 08:00:00.000               -213:00:39.022                  -12.000000
2 Jul 2020 08:00:10.000               -213:02:39.022                  -12.000000
2 Jul 2020 08:00:20.000               -213:04:39.022                  -12.000000
2 Jul 2020 08:00:30.000               -213:06:39.022                  -12.000000
2 Jul 2020 08:00:40.000               -213:08:39.022                  -12.000000
2 Jul 2020 08:00:50.000               -213:10:39.022                  -12.000000
2 Jul 2020 08:01:00.000               -213:12:39.022                  -12.000000
2 Jul 2020 08:01:10.000               -213:14:39.022                  -12.000000
2 Jul 2020 08:01:20.000               -213:16:39.022                  -12.000000
2 Jul 2020 08:01:30.000               -213:18:39.022                  -12.000000
2 Jul 2020 08:01:40.000               -213:20:39.022                  -12.000000
2 Jul 2020 08:01:50.000               -213:22:39.022                  -12.000000
2 Jul 2020 08:02:00.000               -213:24:39.022                  -12.000000
2 Jul 2020 08:02:10.000               -213:26:39.022                  -12.000000
2 Jul 2020 08:02:20.000               -213:28:39.022                  -12.000000
2 Jul 2020 08:02:30.000               -213:30:39.022                  -12.000000
2 Jul 2020 08:02:40.000               -213:32:39.022                  -12.000000
2 Jul 2020 08:02:50.000               -213:34:39.022                  -12.000000
2 Jul 2020 08:03:00.000               -213:36:39.022                  -12.000000
2 Jul 2020 08:03:10.000               -213:38:39.022                  -12.000000
2 Jul 2020 08:03:20.000               -213:40:39.022                  -12.000000
2 Jul 2020 08:03:30.000               -213:42:39.022                  -12.000000
2 Jul 2020 08:03:40.000               -213:44:39.022                  -12.000000
2 Jul 2020 08:03:50.000               -213:46:39.022                  -12.000000
2 Jul 2020 08:04:00.000               -213:48:39.022                  -12.000000
2 Jul 2020 08:04:10.000               -213:50:39.022                  -12.000000
2 Jul 2020 08:04:20.000               -213:52:39.022                  -12.000000
2 Jul 2020 08:04:30.000               -213:54:39.022                  -12.000000
2 Jul 2020 08:04:40.000               -213:56:39.022                  -12.000000
2 Jul 2020 08:04:50.000               -213:58:39.022                  -12.000000
2 Jul 2020 08:05:00.000               -214:00:39.022                  -12.000000
2 Jul 2020 08:05:10.000               -214:02:39.022                  -12.000000
2 Jul 2020 08:05:20.000               -214:04:39.022                  -12.000000
2 Jul 2020 08:05:30.000               -214:06:39.022                  -12.000000
2 Jul 2020 08:05:40.000               -214:08:39.022                  -12.000000
2 Jul 2020 08:05:50.000               -214:10:39.022                  -12.000000
2 Jul 2020 08:06:00.000               -214:12:39.022                  -12.000000
2 Jul 2020 08:06:10.000               -214:14:39.022                  -12.000000
2 Jul 2020 08:06:20.000               -214:16:39.022                  -12.000000
2 Jul 2020 08:06:30.000               -214:18:39.022                  -12.000000
2 Jul 2020 08:06:40.000               -214:20:39.022                  -12.000000
2 Jul 2020 08:06:50.000               -214:22:39.022                  -12.000000
2 Jul 2020 08:07:00.000               -214:24:39.022                  -12.000000
2 Jul 2020 08:07:10.000               -214:26:39.022                  -12.000000
2 Jul 2020 08:07:20.000               -214:28:39.022                  -12.000000
2 Jul 2020 08:07:30.000               -214:30:39.022                  -12.000000
2 Jul 2020 08:07:40.000               -214:32:39.022                  -12.000000
2 Jul 2020 08:07:50.000               -214:34:39.022                  -12.000000
2 Jul 2020 08:08:00.000               -214:36:39.022                  -12.000000
2 Jul 2020 08:08:10.000               -214:38:39.022                  -12.000000
2 Jul 2020 08:08:20.000               -214:40:39.022                  -12.000000
2 Jul 2020 08:08:30.000               -214:42:39.022                  -12.000000
2 Jul 2020 08:08:40.000               -214:44:39.022                  -12.000000
2 Jul 2020 08:08:50.000               -214:46:39.022                  -12.000000
2 Jul 2020 08:09:00.000               -214:48:39.022                  -12.000000
2 Jul 2020 08:09:10.000               -214:50:39.022                  -12.000000
2 Jul 2020 08:09:20.000               -214:52:39.022                  -12.000000
2 Jul 2020 08:09:30.000               -214:54:39.022                  -12.000000
2 Jul 2020 08:09:40.000               -214:56:39.022                  -12.000000
2 Jul 2020 08:09:50.000               -214:58:39.022                  -12.000000
2 Jul 2020 08:10:00.000               -215:00:39.022                  -12.000000
2 Jul 2020 08:10:10.000               -215:02:39.022                  -12.000000
2 Jul 2020 08:10:20.000               -215:04:39.022                  -12.000000
2 Jul 2020 08:10:30.000               -215:06:39.022                  -12.000000
2 Jul 2020 08:10:40.000               -215:08:39.022                  -12.000000
2 Jul 2020 08:10:50.000               -215:10:39.022                  -12.000000
2 Jul 2020 08:11:00.000               -215:12:39.022                  -12.000000
2 Jul 2020 08:11:10.000               -215:14:39.022                  -12.000000
2 Jul 2020 08:11:20.000               -215:16:39.022                  -12.000000
2 Jul 2020 08:11:30.000               -215:18:39.022                  -12.000000
2 Jul 2020 08:11:40.000               -215:20:39.022                  -12.000000
2 Jul 2020 08:11:50.000               -215:22:39.022                  -12.000000
2 Jul 2020 08:12:00.000               -215:24:39.022                  -12.000000
2 Jul 2020 08:12:10.000               -215:26:39.022                  -12.000000
2 Jul 2020 08:12:20.000               -215:28:39.022                  -12.000000
2 Jul 2020 08:12:30.000               -215:30:39.022                  -12.000000
2 Jul 2020 08:12:40.000               -215:32:39.022                  -12.000000
2 Jul 2020 08:12:50.000               -215:34:39.022                  -12.000000
2 Jul 2020 08:13:00.000               -215:36:39.022                  -12.000000
2 Jul 2020 08:13:10.000               -215:38:39.022                  -12.000000
2 Jul 2020 08:13:20.000               -215:40:39.022                  -12.000000
2 Jul 2020 08:13:30.000               -215:42:39.022                  -12.000000
2 Jul 2020 08:13:40.000               -215:44:39.022                  -12.000000
2 Jul 2020 08:13:50.000               -215:46:39.022                  -12.000000
2 Jul 2020 08:14:00.000               -215:48:14.996                    0.000000
2 Jul 2020 08:14:10.000               -215:48:14.996                    0.000000
2 Jul 2020 08:14:20.000               -215:48:14.996                    0.000000
2 Jul 2020 08:14:30.000               -215:48:14.996                    0.000000
2 Jul 2020 08:14:40.000               -215:48:14.996                    0.000000
2 Jul 2020 08:14:50.000               -215:48:14.996                    0.000000
2 Jul 2020 08:15:00.000               -215:48:14.996                    0.000000
2 Jul 2020 08:15:10.000               -215:48:14.996                    0.000000
2 Jul 2020 08:15:20.000               -215:48:14.996                    0.000000
2 Jul 2020 08:15:30.000               -215:48:14.996                    0.000000
2 Jul 2020 08:15:40.000               -215:48:14.996                    0.000000
2 Jul 2020 08:15:50.000               -215:48:14.996                    0.000000
2 Jul 2020 08:16:00.000               -215:48:14.996                    0.000000
2 Jul 2020 08:16:10.000               -215:48:14.996                    0.000000
2 Jul 2020 08:16:20.000               -215:48:14.996                    0.000000
2 Jul 2020 08:16:30.000               -215:49:17.920                  -12.000000
2 Jul 2020 08:16:40.000               -215:51:17.920                  -12.000000
2 Jul 2020 08:16:50.000               -215:53:17.920                  -12.000000
2 Jul 2020 08:17:00.000               -215:55:17.920                  -12.000000
2 Jul 2020 08:17:10.000               -215:57:17.920                  -12.000000
2 Jul 2020 08:17:20.000               -215:59:17.920                  -12.000000
2 Jul 2020 08:17:30.000               -216:01:17.920                  -12.000000
2 Jul 2020 08:17:40.000               -216:03:17.920                  -12.000000
2 Jul 2020 08:17:50.000               -216:05:17.920                  -12.000000
2 Jul 2020 08:18:00.000               -216:07:17.920                  -12.000000
2 Jul 2020 08:18:10.000               -216:09:17.920                  -12.000000
2 Jul 2020 08:18:20.000               -216:11:17.920                  -12.000000
2 Jul 2020 08:18:30.000               -216:13:17.920                  -12.000000
2 Jul 2020 08:18:40.000               -216:15:17.920                  -12.000000
2 Jul 2020 08:18:50.000               -216:17:17.920                  -12.000000
2 Jul 2020 08:19:00.000               -216:19:17.920                  -12.000000
2 Jul 2020 08:19:10.000               -216:21:17.920                  -12.000000
