                                                     9 Jul 2020 11:53:19
Sensor-Camera


      Time (UTCG)          camera_integral (HMS)    camera_integral Rate
1 Jul 2020 23:11:40.000            -54:10:41.264               -5.000000
1 Jul 2020 23:11:50.000            -54:11:31.264               -5.000000
1 Jul 2020 23:12:00.000            -54:12:21.264               -5.000000
1 Jul 2020 23:12:10.000            -54:13:11.264               -5.000000
1 Jul 2020 23:12:20.000            -54:14:01.264               -5.000000
1 Jul 2020 23:12:30.000            -54:14:51.264               -5.000000
1 Jul 2020 23:12:40.000            -54:15:41.264               -5.000000
1 Jul 2020 23:12:50.000            -54:16:31.264               -5.000000
1 Jul 2020 23:13:00.000            -54:17:21.264               -5.000000
1 Jul 2020 23:13:10.000            -54:18:11.264               -5.000000
1 Jul 2020 23:13:20.000            -54:19:01.264               -5.000000
1 Jul 2020 23:13:30.000            -54:19:51.264               -5.000000
1 Jul 2020 23:13:40.000            -54:20:41.264               -5.000000
1 Jul 2020 23:13:50.000            -54:21:31.264               -5.000000
1 Jul 2020 23:14:00.000            -54:22:21.264               -5.000000
1 Jul 2020 23:14:10.000            -54:23:11.264               -5.000000
1 Jul 2020 23:14:20.000            -54:24:01.264               -5.000000
1 Jul 2020 23:14:30.000            -54:24:51.264               -5.000000
1 Jul 2020 23:14:40.000            -54:25:41.264               -5.000000
1 Jul 2020 23:14:50.000            -54:26:31.264               -5.000000
1 Jul 2020 23:15:00.000            -54:27:21.264               -5.000000
1 Jul 2020 23:15:10.000            -54:27:42.310                0.000000
1 Jul 2020 23:15:20.000            -54:27:42.310                0.000000
1 Jul 2020 23:15:30.000            -54:27:42.310                0.000000
1 Jul 2020 23:15:40.000            -54:27:42.310                0.000000
1 Jul 2020 23:15:50.000            -54:27:42.310                0.000000
1 Jul 2020 23:16:00.000            -54:27:42.310                0.000000
1 Jul 2020 23:16:10.000            -54:27:42.310                0.000000
1 Jul 2020 23:16:20.000            -54:27:42.310                0.000000
1 Jul 2020 23:16:30.000            -54:27:42.310                0.000000
1 Jul 2020 23:16:40.000            -54:27:42.310                0.000000
1 Jul 2020 23:16:50.000            -54:27:42.310                0.000000
1 Jul 2020 23:17:00.000            -54:27:42.310                0.000000
1 Jul 2020 23:17:10.000            -54:27:42.310                0.000000
1 Jul 2020 23:17:20.000            -54:27:42.310                0.000000
1 Jul 2020 23:17:30.000            -54:27:42.310                0.000000
1 Jul 2020 23:17:40.000            -54:27:42.310                0.000000
1 Jul 2020 23:17:50.000            -54:27:42.310                0.000000
1 Jul 2020 23:18:00.000            -54:27:42.310                0.000000
1 Jul 2020 23:18:10.000            -54:27:42.310                0.000000
1 Jul 2020 23:18:20.000            -54:27:46.317               -5.000000
1 Jul 2020 23:18:30.000            -54:28:36.317               -5.000000
1 Jul 2020 23:18:40.000            -54:29:26.317               -5.000000
1 Jul 2020 23:18:50.000            -54:30:16.317               -5.000000
1 Jul 2020 23:19:00.000            -54:31:06.317               -5.000000
1 Jul 2020 23:19:10.000            -54:31:56.317               -5.000000
1 Jul 2020 23:19:20.000            -54:32:46.317               -5.000000
1 Jul 2020 23:19:30.000            -54:33:36.317               -5.000000
1 Jul 2020 23:19:40.000            -54:34:17.314                0.000000
1 Jul 2020 23:19:50.000            -54:34:17.314                0.000000
1 Jul 2020 23:20:00.000            -54:34:17.314                0.000000
1 Jul 2020 23:20:10.000            -54:34:17.314                0.000000
1 Jul 2020 23:20:20.000            -54:34:17.314                0.000000
1 Jul 2020 23:20:30.000            -54:34:17.314                0.000000
1 Jul 2020 23:20:40.000            -54:34:17.314                0.000000
1 Jul 2020 23:20:50.000            -54:34:17.314                0.000000
1 Jul 2020 23:21:00.000            -54:34:17.314                0.000000
1 Jul 2020 23:21:10.000            -54:34:17.314                0.000000
1 Jul 2020 23:21:20.000            -54:34:17.314                0.000000
1 Jul 2020 23:21:30.000            -54:34:17.314                0.000000
1 Jul 2020 23:21:40.000            -54:34:17.314                0.000000
1 Jul 2020 23:21:50.000            -54:34:17.314                0.000000
1 Jul 2020 23:22:00.000            -54:34:17.314                0.000000
1 Jul 2020 23:22:10.000            -54:34:17.314                0.000000
1 Jul 2020 23:22:20.000            -54:34:18.019               -5.000000
1 Jul 2020 23:22:30.000            -54:35:08.019               -5.000000
1 Jul 2020 23:22:40.000            -54:35:58.019               -5.000000
1 Jul 2020 23:22:50.000            -54:36:48.019               -5.000000
1 Jul 2020 23:23:00.000            -54:37:38.019               -5.000000
1 Jul 2020 23:23:10.000            -54:38:28.019               -5.000000
1 Jul 2020 23:23:20.000            -54:39:18.019               -5.000000
1 Jul 2020 23:23:30.000            -54:40:08.019               -5.000000
1 Jul 2020 23:23:40.000            -54:40:58.019               -5.000000
1 Jul 2020 23:23:50.000            -54:41:48.019               -5.000000
1 Jul 2020 23:24:00.000            -54:42:38.019               -5.000000
1 Jul 2020 23:24:10.000            -54:43:28.019               -5.000000
1 Jul 2020 23:24:20.000            -54:44:18.019               -5.000000
1 Jul 2020 23:24:30.000            -54:45:08.019               -5.000000
1 Jul 2020 23:24:40.000            -54:45:58.019               -5.000000
1 Jul 2020 23:24:50.000            -54:46:48.019               -5.000000
1 Jul 2020 23:25:00.000            -54:47:38.019               -5.000000
1 Jul 2020 23:25:10.000            -54:48:28.019               -5.000000
1 Jul 2020 23:25:20.000            -54:49:18.019               -5.000000
1 Jul 2020 23:25:30.000            -54:50:08.019               -5.000000
1 Jul 2020 23:25:40.000            -54:50:58.019               -5.000000
1 Jul 2020 23:25:50.000            -54:51:48.019               -5.000000
1 Jul 2020 23:26:00.000            -54:52:38.019               -5.000000
1 Jul 2020 23:26:10.000            -54:53:28.019               -5.000000
1 Jul 2020 23:26:20.000            -54:54:18.019               -5.000000
1 Jul 2020 23:26:30.000            -54:55:08.019               -5.000000
1 Jul 2020 23:26:40.000            -54:55:58.019               -5.000000
1 Jul 2020 23:26:50.000            -54:56:48.019               -5.000000
1 Jul 2020 23:27:00.000            -54:57:38.019               -5.000000
1 Jul 2020 23:27:10.000            -54:58:28.019               -5.000000
1 Jul 2020 23:27:20.000            -54:59:18.019               -5.000000
1 Jul 2020 23:27:30.000            -55:00:08.019               -5.000000
1 Jul 2020 23:27:40.000            -55:00:58.019               -5.000000
1 Jul 2020 23:27:50.000            -55:01:48.019               -5.000000
1 Jul 2020 23:28:00.000            -55:02:38.019               -5.000000
1 Jul 2020 23:28:10.000            -55:03:28.019               -5.000000
1 Jul 2020 23:28:20.000            -55:04:18.019               -5.000000
1 Jul 2020 23:28:30.000            -55:05:08.019               -5.000000
1 Jul 2020 23:28:40.000            -55:05:58.019               -5.000000
1 Jul 2020 23:28:50.000            -55:06:48.019               -5.000000
1 Jul 2020 23:29:00.000            -55:07:38.019               -5.000000
1 Jul 2020 23:29:10.000            -55:08:28.019               -5.000000
1 Jul 2020 23:29:20.000            -55:09:18.019               -5.000000
1 Jul 2020 23:29:30.000            -55:10:08.019               -5.000000
1 Jul 2020 23:29:40.000            -55:10:58.019               -5.000000
1 Jul 2020 23:29:50.000            -55:11:48.019               -5.000000
1 Jul 2020 23:30:00.000            -55:12:38.019               -5.000000
1 Jul 2020 23:30:10.000            -55:13:28.019               -5.000000
1 Jul 2020 23:30:20.000            -55:14:18.019               -5.000000
1 Jul 2020 23:30:30.000            -55:15:08.019               -5.000000
1 Jul 2020 23:30:40.000            -55:15:58.019               -5.000000
1 Jul 2020 23:30:50.000            -55:16:48.019               -5.000000
1 Jul 2020 23:31:00.000            -55:17:38.019               -5.000000
1 Jul 2020 23:31:10.000            -55:18:28.019               -5.000000
1 Jul 2020 23:31:20.000            -55:19:18.019               -5.000000
1 Jul 2020 23:31:30.000            -55:20:08.019               -5.000000
1 Jul 2020 23:31:40.000            -55:20:58.019               -5.000000
1 Jul 2020 23:31:50.000            -55:21:48.019               -5.000000
1 Jul 2020 23:32:00.000            -55:22:38.019               -5.000000
1 Jul 2020 23:32:10.000            -55:23:28.019               -5.000000
1 Jul 2020 23:32:20.000            -55:24:18.019               -5.000000
1 Jul 2020 23:32:30.000            -55:25:08.019               -5.000000
1 Jul 2020 23:32:40.000            -55:25:58.019               -5.000000
1 Jul 2020 23:32:50.000            -55:26:48.019               -5.000000
1 Jul 2020 23:33:00.000            -55:27:38.019               -5.000000
1 Jul 2020 23:33:10.000            -55:28:28.019               -5.000000
1 Jul 2020 23:33:20.000            -55:29:18.019               -5.000000
1 Jul 2020 23:33:30.000            -55:30:08.019               -5.000000
1 Jul 2020 23:33:40.000            -55:30:58.019               -5.000000
1 Jul 2020 23:33:50.000            -55:31:48.019               -5.000000
1 Jul 2020 23:34:00.000            -55:32:38.019               -5.000000
1 Jul 2020 23:34:10.000            -55:33:28.019               -5.000000
1 Jul 2020 23:34:20.000            -55:34:18.019               -5.000000
1 Jul 2020 23:34:30.000            -55:35:08.019               -5.000000
1 Jul 2020 23:34:40.000            -55:35:58.019               -5.000000
1 Jul 2020 23:34:50.000            -55:36:48.019               -5.000000
1 Jul 2020 23:35:00.000            -55:37:38.019               -5.000000
1 Jul 2020 23:35:10.000            -55:38:28.019               -5.000000
1 Jul 2020 23:35:20.000            -55:39:18.019               -5.000000
1 Jul 2020 23:35:30.000            -55:40:08.019               -5.000000
1 Jul 2020 23:35:40.000            -55:40:58.019               -5.000000
1 Jul 2020 23:35:50.000            -55:41:48.019               -5.000000
1 Jul 2020 23:36:00.000            -55:42:38.019               -5.000000
1 Jul 2020 23:36:10.000            -55:43:28.019               -5.000000
1 Jul 2020 23:36:20.000            -55:44:18.019               -5.000000
1 Jul 2020 23:36:30.000            -55:45:08.019               -5.000000
1 Jul 2020 23:36:40.000            -55:45:58.019               -5.000000
1 Jul 2020 23:36:50.000            -55:46:48.019               -5.000000
1 Jul 2020 23:37:00.000            -55:47:38.019               -5.000000
1 Jul 2020 23:37:10.000            -55:48:28.019               -5.000000
1 Jul 2020 23:37:20.000            -55:49:18.019               -5.000000
1 Jul 2020 23:37:30.000            -55:50:08.019               -5.000000
1 Jul 2020 23:37:40.000            -55:50:58.019               -5.000000
1 Jul 2020 23:37:50.000            -55:51:48.019               -5.000000
1 Jul 2020 23:38:00.000            -55:52:38.019               -5.000000
1 Jul 2020 23:38:10.000            -55:53:28.019               -5.000000
1 Jul 2020 23:38:20.000            -55:54:18.019               -5.000000
1 Jul 2020 23:38:30.000            -55:55:08.019               -5.000000
1 Jul 2020 23:38:40.000            -55:55:58.019               -5.000000
1 Jul 2020 23:38:50.000            -55:56:48.019               -5.000000
1 Jul 2020 23:39:00.000            -55:57:38.019               -5.000000
1 Jul 2020 23:39:10.000            -55:58:28.019               -5.000000
1 Jul 2020 23:39:20.000            -55:59:18.019               -5.000000
1 Jul 2020 23:39:30.000            -56:00:08.019               -5.000000
1 Jul 2020 23:39:40.000            -56:00:58.019               -5.000000
1 Jul 2020 23:39:50.000            -56:01:48.019               -5.000000
1 Jul 2020 23:40:00.000            -56:02:38.019               -5.000000
1 Jul 2020 23:40:10.000            -56:03:28.019               -5.000000
1 Jul 2020 23:40:20.000            -56:04:18.019               -5.000000
1 Jul 2020 23:40:30.000            -56:05:08.019               -5.000000
1 Jul 2020 23:40:40.000            -56:05:58.019               -5.000000
1 Jul 2020 23:40:50.000            -56:06:48.019               -5.000000
1 Jul 2020 23:41:00.000            -56:07:38.019               -5.000000
1 Jul 2020 23:41:10.000            -56:08:28.019               -5.000000
1 Jul 2020 23:41:20.000            -56:09:18.019               -5.000000
1 Jul 2020 23:41:30.000            -56:10:08.019               -5.000000
1 Jul 2020 23:41:40.000            -56:10:58.019               -5.000000
